,id,name,description,geometry,Município Beneficiado (Padronizado),Parlamentar,Unidade Beneficiária (Padronizado),Ação Orçamentária,Categoria (Padronizado),Valor Total LIQUIDADO,Código SIAD,codigo_ibge,nome,latitude,longitude,capital,codigo_uf,siafi_id,ddd,fuso_horario
0,3100302,Abre Campo,Abre Campo,"POLYGON ((-42.3695530498 -20.1321792641, -42.3575498601 -20.1397361001, -42.3458817162 -20.1350392241, -42.3430801977 -20.138507926, -42.3388958225 -20.1375171693, -42.3240451344 -20.1372648568, -42.320132322 -20.1417186025, -42.3143289999 -20.139768199, -42.3110201208 -20.1422098566, -42.3169394211 -20.1488535807, -42.3163833995 -20.165666041, -42.3204884711 -20.1670036184, -42.3188331103 -20.1717066261, -42.3221613866 -20.1763749012, -42.3219377079 -20.1814968333, -42.3122464916 -20.1922408811, -42.3150478412 -20.1987643554, -42.3151215954 -20.1989052137, -42.3149907582 -20.2016876241, -42.3201812394 -20.2051087152, -42.3187214695 -20.2103694419, -42.3217724128 -20.2150671164, -42.3262362113 -20.2137184559, -42.3278010243 -20.2180157894, -42.3264336416 -20.2235503372, -42.3221086879 -20.2255570528, -42.3212258143 -20.2336447954, -42.3295999859 -20.2385931497, -42.342156586 -20.2371119273, -42.3490690049 -20.2408331067, -42.350774872 -20.2455684759, -42.3635744812 -20.2473155342, -42.3664673619 -20.2518767796, -42.3614398761 -20.2592522872, -42.3633534652 -20.2616234913, -42.3744143066 -20.26734134, -42.3750499463 -20.2733081502, -42.3677404753 -20.2769519089, -42.3678598934 -20.2808431744, -42.3823492036 -20.2851354943, -42.3859949013 -20.2803584651, -42.3911630814 -20.2800097729, -42.4086800008 -20.3170034744, -42.4110392491 -20.3186843449, -42.4153700828 -20.3380932084, -42.4150368627 -20.3496453334, -42.4217072759 -20.3505900614, -42.4272768863 -20.3595015777, -42.4209428543 -20.3712487243, -42.4252680913 -20.3747240714, -42.4201079108 -20.3863590054, -42.420978005 -20.3960884471, -42.4247669654 -20.4002717649, -42.4214661244 -20.4030472928, -42.4200543113 -20.4140863522, -42.4337129453 -20.4352456891, -42.4361321026 -20.4381701136, -42.4398855476 -20.4377874354, -42.4442139439 -20.4401249729, -42.4566082596 -20.4378537744, -42.4664150485 -20.426672133, -42.4752944339 -20.4263423244, -42.4894638258 -20.4197384215, -42.4900395369 -20.4122373422, -42.4916131442 -20.4061613032, -42.4945241836 -20.4093893475, -42.502325954 -20.4096051493, -42.5016036445 -20.4161664305, -42.5049066022 -20.4189510932, -42.5271600466 -20.4244794455, -42.5262146736 -20.4170274928, -42.5315842177 -20.4103539255, -42.5199898866 -20.3922273568, -42.5203021449 -20.3835341863, -42.5136608803 -20.3699549831, -42.5230449766 -20.3569674759, -42.5307471134 -20.3544876862, -42.5435485079 -20.3596803726, -42.5563515555 -20.3555258536, -42.5538303522 -20.3493281782, -42.5580505792 -20.342534834, -42.5491348562 -20.3195836623, -42.5406585547 -20.3175622027, -42.5421366765 -20.2967203369, -42.5449614294 -20.294190466, -42.5557738428 -20.2947626889, -42.5595344619 -20.2840831566, -42.5510813541 -20.280211182, -42.5555758536 -20.2669694249, -42.5525240294 -20.2613994736, -42.5478567446 -20.2628504068, -42.5423790442 -20.2565408664, -42.5374655708 -20.2580904818, -42.5309410333 -20.2510409329, -42.5277414897 -20.2392536597, -42.5301468278 -20.2344762082, -42.5227424316 -20.2312705025, -42.5251070213 -20.2242139612, -42.5184364564 -20.2114930878, -42.5037451847 -20.2039986206, -42.5071126743 -20.1971111859, -42.496434431 -20.1943111875, -42.4962445959 -20.1940783554, -42.4840729396 -20.1955856683, -42.468256009 -20.1926495275, -42.4623303142 -20.1855870878, -42.4524079214 -20.1878895255, -42.4452184904 -20.195376403, -42.438479372 -20.1935618824, -42.4394661956 -20.1834285623, -42.4304169478 -20.1741422305, -42.4310767682 -20.1660843366, -42.4186003348 -20.1616218551, -42.4227728874 -20.1534064044, -42.4184981087 -20.1505623046, -42.4201016658 -20.1437690611, -42.415797577 -20.1397162983, -42.4002158943 -20.1372929786, -42.3942938363 -20.1243250242, -42.3846919012 -20.121109038, -42.384427901 -20.1210883746, -42.3838847162 -20.1210834118, -42.383052157 -20.1210765907, -42.3681341672 -20.1244442355, -42.3695530498 -20.1321792641))",Abre Campo,ADRIANO ALVARENGA,31ª DPC/Abre Campo,4025 - Gestão das Unidades Policias,Viatura caracterizada com cela tipo caminhonete (grande porte),0.0,1765159,3100302,Abre Campo,-20.2996,-42.4743,0,31,4005,31,America/Sao_Paulo
1,3101706,Almenara,Almenara,"POLYGON ((-40.9129242143 -15.8311197819, -40.9024715099 -15.8339823121, -40.8793656797 -15.8249138436, -40.8689524944 -15.8312142006, -40.8581541934 -15.8224522871, -40.8415283453 -15.8174672517, -40.8355097227 -15.8179104751, -40.8295019089 -15.8245630425, -40.8249514343 -15.8247508943, -40.8188665305 -15.8167902874, -40.8118202151 -15.8211147188, -40.8083910562 -15.8357827897, -40.8010859283 -15.8405928238, -40.7945598448 -15.8396010682, -40.786665332 -15.8523698981, -40.7753340335 -15.8580154311, -40.7777248158 -15.8607283046, -40.7741109127 -15.8639302894, -40.7382493666 -15.8889430716, -40.7275220185 -15.8967005832, -40.7188156213 -15.9035898802, -40.7137597008 -15.92094163, -40.7073422606 -15.9609437701, -40.7089782518 -15.9752040848, -40.6989556122 -15.9879945777, -40.701567727 -15.9951814412, -40.6943728586 -15.9938393153, -40.6864516771 -15.999288343, -40.6874760035 -16.0117948581, -40.6756714603 -16.0105922089, -40.6656476926 -15.9926714878, -40.6663942397 -15.9849094551, -40.6586513353 -15.9697044083, -40.670733253 -15.9544225171, -40.6685312694 -15.9475183224, -40.6585056384 -15.9448597894, -40.6579734695 -15.9376372303, -40.649223899 -15.9349798516, -40.6447018981 -15.9232020313, -40.6399216938 -15.92221451, -40.6101254594 -15.936830651, -40.5975420297 -15.9338138577, -40.5954905213 -15.938063969, -40.5850222025 -15.941715373, -40.5630077978 -15.9383205177, -40.5533342002 -15.9439042781, -40.5279837685 -15.9499162782, -40.5175216466 -15.9506106071, -40.5165803531 -15.9517193066, -40.5104226389 -15.9631425102, -40.4986979653 -15.973132282, -40.494504997 -15.9818477893, -40.4953947456 -16.0004208705, -40.492228831 -16.0140197194, -40.4868462679 -16.0189326464, -40.4863378606 -16.026060468, -40.4757582693 -16.0377793964, -40.4650632827 -16.0403787965, -40.4603643743 -16.0467181185, -40.4504348534 -16.0517608195, -40.4408200293 -16.0517003424, -40.4336143302 -16.0568058825, -40.4251468979 -16.0537414702, -40.4212295432 -16.0588104663, -40.4234490334 -16.067340123, -40.417839147 -16.0820951914, -40.4259217406 -16.0796568688, -40.428490918 -16.0927679942, -40.4201775658 -16.1071824238, -40.4138740626 -16.1081248226, -40.4146995165 -16.1200085658, -40.4354992234 -16.136275956, -40.4311123917 -16.1484812436, -40.4342481717 -16.1606710904, -40.4487493522 -16.159358317, -40.4530965444 -16.165284533, -40.4510875116 -16.1760548536, -40.4683686652 -16.1771016381, -40.4676168153 -16.1959272603, -40.4785081363 -16.1930390964, -40.4759748723 -16.1976841256, -40.4801147639 -16.1983843706, -40.4806084584 -16.2027089316, -40.4749517914 -16.2031185127, -40.4842738315 -16.2167930935, -40.4885621108 -16.2181965936, -40.4958936558 -16.2354781643, -40.5074773775 -16.2481918737, -40.5088909224 -16.25267389, -40.5178122378 -16.2560738731, -40.5207269641 -16.2635109003, -40.5335610598 -16.2692094407, -40.5413087757 -16.2680931048, -40.5471450371 -16.2731220047, -40.5645031935 -16.2968715138, -40.5654492031 -16.3135684555, -40.5704007663 -16.3272161698, -40.5841338752 -16.348166165, -40.6003076904 -16.3550025942, -40.6170221739 -16.3729932929, -40.613507191 -16.3797306756, -40.6166156749 -16.3989502885, -40.6240837168 -16.4052636966, -40.628529759 -16.4305467136, -40.6345639863 -16.4408862273, -40.6428685291 -16.4387201594, -40.6564763691 -16.4486722698, -40.6721693376 -16.4537819212, -40.6663683775 -16.4430428815, -40.6752561526 -16.4402702134, -40.6699187171 -16.4391880057, -40.6642797103 -16.4283454241, -40.6587011925 -16.4277667958, -40.6485675165 -16.3998305625, -40.6613964101 -16.3855472594, -40.670266944 -16.3834232145, -40.6704152916 -16.3795037962, -40.6650858885 -16.3738134688, -40.6587253744 -16.3757175146, -40.6446888241 -16.3703474292, -40.647365062 -16.3573707081, -40.6571985395 -16.35283086, -40.6638946315 -16.3355849239, -40.6696137546 -16.3346464821, -40.6704771324 -16.3211756851, -40.6836482696 -16.318779859, -40.6987584173 -16.3107075588, -40.7109811546 -16.3129681736, -40.7219130948 -16.3033747697, -40.7265021186 -16.2852827739, -40.7081469871 -16.2704793043, -40.7055395009 -16.2545075711, -40.7140331187 -16.2506369901, -40.732674406 -16.2549508145, -40.7480290566 -16.2304833217, -40.7528341343 -16.231206833, -40.758664601 -16.2378654373, -40.7639530885 -16.2445573743, -40.7610377314 -16.2635272985, -40.7642012085 -16.2696525342, -40.7728159043 -16.2730223429, -40.7769221707 -16.2742062299, -40.8124549226 -16.2459062756, -40.822805329 -16.2478840289, -40.8439493717 -16.2428328827, -40.8516723546 -16.2354953128, -40.8641694469 -16.2345514443, -40.8687885318 -16.2421590244, -40.8660115118 -16.2498413065, -40.8865275663 -16.2501222069, -40.9001422605 -16.2453315234, -40.9110874717 -16.2482990255, -40.9295320341 -16.2611726717, -40.9481061217 -16.2615038207, -40.967915985 -16.2544923935, -40.9824557579 -16.24162086, -40.9792285403 -16.2273749811, -40.9896754394 -16.2106947861, -40.9831984015 -16.2045252874, -40.9685101845 -16.1992635161, -40.9668424692 -16.1936759774, -40.9709495091 -16.191109348, -40.970672337 -16.1873302938, -40.9617333321 -16.1797059053, -40.9705360089 -16.1674038051, -40.9698265559 -16.1558212716, -40.978784687 -16.1497160902, -40.9927547586 -16.1500002746, -40.9906144779 -16.1442573149, -40.9742245149 -16.1289788755, -40.972276478 -16.1172456499, -40.9643693601 -16.1125181028, -40.9703162013 -16.085307715, -40.9572603732 -16.0961635584, -40.9428667709 -16.0991786585, -40.9366736418 -16.0942413299, -40.9293697332 -16.0774227535, -40.924012458 -16.0754442521, -40.918416965 -16.0741339434, -40.9151411784 -16.0649545756, -40.917945576 -16.0582389277, -40.9125940528 -16.0489535698, -40.9145315269 -16.0162772388, -40.9073148322 -16.0113564611, -40.9181524129 -16.0001570205, -40.917286355 -15.9788095013, -40.9261314319 -15.9717155831, -40.9626019153 -15.9565581132, -40.9700590689 -15.94238941, -40.981448921 -15.93665801, -40.9765390414 -15.9203461076, -40.9812038147 -15.9098156773, -40.9613681006 -15.8985748616, -40.9637290914 -15.886398303, -40.970145781 -15.8793964799, -40.9852310759 -15.8764186201, -41.0048667992 -15.8625210952, -41.0037027287 -15.8480929642, -41.0103212511 -15.8394094991, -41.009012396 -15.8294302891, -41.0056880338 -15.8367002557, -40.9913475593 -15.8390020777, -40.969742705 -15.8064600805, -40.9433420799 -15.8149814479, -40.9322262692 -15.8242516206, -40.9243841984 -15.8244201882, -40.9129242143 -15.8311197819))",Almenara,CARLOS HENRIQUE,3ª DRPC/Almenara,4025 - Gestão das Unidades Policias,Viatura caracterizada com cela tipo caminhonete (grande porte),0.0,1765159,3101706,Almenara,-16.1785,-40.6942,0,31,4033,33,America/Sao_Paulo
2,3102803,Andrelândia,Andrelândia,"POLYGON ((-44.1588524091 -21.5433079497, -44.1628579705 -21.5485646588, -44.1566694829 -21.5447253807, -44.1538337218 -21.5468506976, -44.158157596 -21.5534251739, -44.1542127496 -21.554476114, -44.1625481695 -21.5583283056, -44.1612190568 -21.5616504012, -44.1569124986 -21.5588785542, -44.15505545 -21.5624216884, -44.1633399737 -21.5754309392, -44.1668808251 -21.5887477235, -44.1634801634 -21.5896927844, -44.1641864532 -21.6021454036, -44.1606008103 -21.6069134071, -44.1668271931 -21.6161675563, -44.1632273056 -21.6153146944, -44.1601350571 -21.6223853484, -44.1549102948 -21.6224781026, -44.1555264013 -21.6316106036, -44.1418247912 -21.6449484626, -44.146379931 -21.6535792653, -44.1512136457 -21.6515959625, -44.1536306374 -21.6552436147, -44.1517750519 -21.6617956766, -44.1492781027 -21.6598087056, -44.1437153375 -21.6638058181, -44.1367283936 -21.6568279378, -44.1257748623 -21.6612090845, -44.1208003298 -21.6701544691, -44.1135711488 -21.6607869676, -44.0984431366 -21.6668633244, -44.0970998278 -21.6702682536, -44.0916297639 -21.666942119, -44.0910218591 -21.6574813675, -44.0872459354 -21.6566877752, -44.0846256615 -21.6658426698, -44.076107197 -21.6626595949, -44.0732784705 -21.6717901364, -44.0696059148 -21.6728155966, -44.0695522345 -21.6791897988, -44.0753270978 -21.6864787134, -44.0734979194 -21.6929588128, -44.0803502761 -21.6967033699, -44.0779689789 -21.7055763212, -44.0710267977 -21.7120288892, -44.0759460389 -21.7163285168, -44.0757719089 -21.7234961685, -44.0812775576 -21.7229993186, -44.0797107929 -21.7289500725, -44.0722192661 -21.7275201557, -44.0713001097 -21.7303690214, -44.0726073963 -21.7354705858, -44.0768828525 -21.7338362592, -44.0798565098 -21.7382093126, -44.0785778074 -21.7426530201, -44.0729131296 -21.743196399, -44.0684738645 -21.7498627571, -44.0771250652 -21.7578110059, -44.0791394852 -21.7735605147, -44.0840196127 -21.7749156408, -44.0750198628 -21.7849770255, -44.0767205759 -21.7963458283, -44.0895207957 -21.7918352383, -44.0914132078 -21.7968315407, -44.120683055 -21.8034719704, -44.1238106203 -21.8159748447, -44.1328557122 -21.8290475481, -44.1500476059 -21.8290809695, -44.1594317514 -21.8251507884, -44.1744287231 -21.8271519995, -44.1842156398 -21.8251981225, -44.2259668217 -21.8432245065, -44.2316238314 -21.8494370952, -44.2305461303 -21.8563248754, -44.2366922923 -21.8691168554, -44.2353582768 -21.8786868237, -44.230991939 -21.8801609697, -44.2336305867 -21.8844703912, -44.2289836321 -21.8874132454, -44.2317504894 -21.8925792397, -44.2427488439 -21.8977051346, -44.2607212488 -21.889141131, -44.268623486 -21.8925096137, -44.2881119809 -21.9139249117, -44.2858593338 -21.9284514094, -44.3189355804 -21.9248398585, -44.3272127178 -21.8702493493, -44.3498046564 -21.8688618016, -44.3648169673 -21.8613645313, -44.3827390755 -21.8736592306, -44.3963539439 -21.8657481911, -44.4006305728 -21.8669449718, -44.4069088615 -21.8687629513, -44.4130760457 -21.866147202, -44.4216879144 -21.8764411297, -44.425076555 -21.8739297592, -44.4286390466 -21.8760638842, -44.4363814535 -21.8699016416, -44.441905626 -21.8727498432, -44.443638908 -21.8654777097, -44.438070404 -21.8484151823, -44.4420297834 -21.8325831395, -44.4482991733 -21.8300374661, -44.4508970967 -21.8180321699, -44.4568875034 -21.8122119403, -44.4585298537 -21.7933995261, -44.474967311 -21.7899306892, -44.4823133338 -21.7954933422, -44.492444091 -21.7897693731, -44.4897493946 -21.7840123945, -44.4918546519 -21.7813031538, -44.4868575631 -21.7807093462, -44.4909361114 -21.7766317507, -44.5012451114 -21.7771894339, -44.4951642857 -21.7727762, -44.5009382896 -21.7692399164, -44.4964126673 -21.7687144321, -44.4930228302 -21.7625863621, -44.4833586606 -21.7709858758, -44.4692729702 -21.7692972953, -44.4889131904 -21.7602657316, -44.4828487749 -21.7548179357, -44.4703610958 -21.7571539826, -44.4694113559 -21.7497012225, -44.4656862699 -21.7492797435, -44.4703070443 -21.7463296487, -44.4642143485 -21.7404061085, -44.4664154256 -21.7363811644, -44.462910603 -21.7375145657, -44.4581833783 -21.7323116444, -44.4515509668 -21.7315928335, -44.4462269556 -21.7376109004, -44.4475448608 -21.7400964866, -44.4537710105 -21.7393896096, -44.4486357605 -21.750426078, -44.4410070933 -21.7406825005, -44.4318879758 -21.7361114732, -44.4303242788 -21.7451330367, -44.4253588306 -21.740943952, -44.4209986524 -21.7441417236, -44.418326269 -21.7389492663, -44.4251652956 -21.7392324729, -44.4288326572 -21.7299629874, -44.4263026244 -21.7288832007, -44.4315195074 -21.727738473, -44.4306831162 -21.7228468878, -44.4244647875 -21.7226049946, -44.4270512677 -21.7202576805, -44.4214933367 -21.7125689023, -44.4133008078 -21.7116497531, -44.4101347531 -21.7069387921, -44.4049885851 -21.7087146397, -44.4034215465 -21.7037125791, -44.3986952545 -21.704539664, -44.3980719429 -21.7111737344, -44.3876877916 -21.7178147422, -44.3885794521 -21.7139906912, -44.3844369362 -21.7137154488, -44.3802973349 -21.7062379679, -44.3548275718 -21.6995512703, -44.3524139233 -21.6957323472, -44.355518857 -21.6934590945, -44.3495565879 -21.6875553728, -44.3527458143 -21.6811144374, -44.3419406561 -21.6759725793, -44.3531334037 -21.671913864, -44.3557748844 -21.6570764831, -44.3668525088 -21.6587198178, -44.3685516389 -21.6647965162, -44.3799425819 -21.6586301245, -44.3725190863 -21.6494086818, -44.3831859736 -21.6469537061, -44.3857138821 -21.6418153783, -44.3824725152 -21.6402809309, -44.389750973 -21.6306953436, -44.3937973928 -21.633376055, -44.4019145141 -21.6282330672, -44.3989995224 -21.6263770297, -44.3997657215 -21.6212270046, -44.3962160796 -21.6213880955, -44.3967889299 -21.6168885785, -44.3926088498 -21.607900063, -44.3959708748 -21.601414417, -44.4027963648 -21.6006257048, -44.4047987777 -21.5973751119, -44.3971329891 -21.5872297366, -44.3864927673 -21.5863426157, -44.3855245633 -21.5871231224, -44.3711899812 -21.5975935069, -44.3585491384 -21.5962431353, -44.3483248635 -21.5899990898, -44.338326985 -21.590642927, -44.335584286 -21.5937586199, -44.3346576888 -21.598301386, -44.3315535212 -21.59556232, -44.3292203705 -21.5975876929, -44.3259629471 -21.5923460713, -44.3203545243 -21.5954539884, -44.2709641067 -21.5761984291, -44.2651301279 -21.5789704679, -44.264467955 -21.582748179, -44.2680885167 -21.5942321308, -44.2625774687 -21.5989564283, -44.260218011 -21.5953819639, -44.250797343 -21.6097775729, -44.2396073373 -21.6129437002, -44.2253255061 -21.5983968078, -44.214714647 -21.5806843581, -44.2212499797 -21.5744325721, -44.2209450895 -21.567308176, -44.219328743 -21.5722604429, -44.2106574564 -21.5765267406, -44.197890673 -21.5705571974, -44.1948536965 -21.5622404011, -44.1873271542 -21.5639388395, -44.1770250923 -21.552590887, -44.1733529493 -21.5533472748, -44.1713809011 -21.5431019932, -44.1675193641 -21.5446978753, -44.1608224821 -21.5402278345, -44.1588524091 -21.5433079497))",Andrelândia,CRISTIANO SILVEIRA,21ª DPC/Andrelândia,4025 - Gestão das Unidades Policias,Aeronaves e componentes,0.0,1909096,3102803,Andrelândia,-21.7411,-44.3117,0,31,4055,35,America/Sao_Paulo
3,3103405,Araçuaí,Araçuaí,"POLYGON ((-42.0058592512 -16.5796054387, -41.9884486646 -16.5949515201, -41.9728982124 -16.5972647204, -41.9712073397 -16.6030666963, -41.9819489773 -16.6076418845, -41.9711930598 -16.6312407867, -41.9713467481 -16.64291063, -41.9423113514 -16.6541771608, -41.9273359696 -16.6704703767, -41.9125601027 -16.6706719933, -41.9009476548 -16.6764920034, -41.9046392511 -16.7012020169, -41.9050065102 -16.7019522135, -41.8983945168 -16.7073720964, -41.9024575833 -16.7201912037, -41.8990447581 -16.7260738835, -41.9064752584 -16.7411288072, -41.8943975942 -16.7496672037, -41.8993044963 -16.7506875585, -41.901338351 -16.7565108076, -41.9118380747 -16.7599950134, -41.9117589433 -16.7686020207, -41.9153421372 -16.7717798201, -41.9110357461 -16.7772393929, -41.9065694048 -16.7776315813, -41.9119003521 -16.7893762901, -41.9054196773 -16.7954730857, -41.902768167 -16.8079872288, -41.8974188698 -16.810855015, -41.8930112038 -16.8088185116, -41.8787320881 -16.819941259, -41.8760303459 -16.8176588905, -41.864809812 -16.8312965427, -41.8645069686 -16.837158597, -41.8584377951 -16.8400529508, -41.8520003694 -16.836884847, -41.8492090985 -16.8308187378, -41.8517585387 -16.8010253614, -41.8463128236 -16.7994124377, -41.8332594231 -16.8027629774, -41.8267287417 -16.80978039, -41.798062019 -16.8102428048, -41.7816669542 -16.8248946717, -41.7770120998 -16.8333103793, -41.7537910144 -16.8377858215, -41.7525923168 -16.8472170898, -41.7635293564 -16.8617253004, -41.7581466022 -16.8654810798, -41.7495023055 -16.8615108024, -41.7391417274 -16.8642889674, -41.7405883805 -16.8703407556, -41.749615648 -16.8787761149, -41.7514462892 -16.8982179633, -41.7414982736 -16.898440106, -41.7139948832 -16.8889146719, -41.7023731709 -16.8973878962, -41.6853389383 -16.9151120939, -41.6789502698 -16.9139264764, -41.6600030421 -16.9227711915, -41.6484489268 -16.9225916994, -41.6428705145 -16.9346715053, -41.6265112962 -16.9453379186, -41.6408623209 -16.9653187162, -41.6520945093 -16.969539061, -41.6748808743 -16.9869061779, -41.680247881 -16.9827581492, -41.6919766076 -16.9708605663, -41.70894539 -16.9707361202, -41.7320016687 -16.9907334283, -41.7518062635 -16.9934739011, -41.7519192202 -17.0077537321, -41.7594804164 -17.0134952042, -41.7635610067 -17.0233746501, -41.7738650674 -17.0282325402, -41.8003323256 -17.0221549373, -41.8043847259 -17.0292326193, -41.8043587061 -17.0296567757, -41.8123109362 -17.0465368583, -41.8114230431 -17.0576077852, -41.8206897154 -17.0607322785, -41.8266703584 -17.0571674852, -41.8399487546 -17.0342743584, -41.8536707756 -17.0316286735, -41.8601548472 -17.0373305413, -41.8676727277 -17.0547813041, -41.8593453879 -17.0685934199, -41.8649223402 -17.0807978913, -41.8510642344 -17.0931673711, -41.8537889389 -17.1038225651, -41.8624179747 -17.109421483, -41.868754267 -17.1090310808, -41.8825298425 -17.0992058607, -41.904359652 -17.1003604816, -41.9195822357 -17.0947751986, -41.9339532798 -17.0938221645, -41.9573663761 -17.0732969163, -41.9618305281 -17.076408608, -41.9657238626 -17.0843432204, -41.9583162688 -17.1010450352, -41.9590618357 -17.1125611066, -41.9547881905 -17.1243884007, -41.9580051663 -17.1480451119, -41.9523433239 -17.1939265068, -41.9602576126 -17.2057613302, -41.9742254761 -17.1913164764, -41.9806510839 -17.1899744709, -41.9877271652 -17.1934878489, -41.9967399685 -17.2016099378, -42.0057553038 -17.210162645, -42.0147276085 -17.2086739427, -42.0188276727 -17.2054317238, -42.0166758622 -17.1956150359, -42.0193394398 -17.1892927606, -42.0443364641 -17.1846061296, -42.052667403 -17.1863766654, -42.06117493 -17.1823302683, -42.0613961443 -17.182491343, -42.0667580969 -17.1896194375, -42.0764506057 -17.1943451165, -42.079210168 -17.2121238565, -42.1070066724 -17.2055113428, -42.1317687706 -17.1862055809, -42.1527539075 -17.166659713, -42.1593923801 -17.1632847658, -42.1733079482 -17.1645187136, -42.1827526527 -17.1455805255, -42.2132964932 -17.1101805393, -42.2233974 -17.09829312, -42.2193929705 -17.0876762184, -42.2311713705 -17.0789237704, -42.2301421822 -17.0677128854, -42.2351707024 -17.0610018073, -42.2376176335 -17.0378816613, -42.243421187 -17.0264523817, -42.2415026616 -17.021371523, -42.2342897626 -17.0177927433, -42.2463507851 -17.0061037843, -42.2517687414 -16.9981416289, -42.2564456957 -16.9916539166, -42.2481792529 -16.9890359304, -42.2516411497 -16.9751293661, -42.2442585498 -16.9791133197, -42.2355397551 -16.9707999116, -42.2430877033 -16.9614629797, -42.2344228977 -16.9650261124, -42.231920468 -16.9634689668, -42.2341191058 -16.9576654208, -42.2188386723 -16.9534230526, -42.2148371335 -16.948325151, -42.2065214708 -16.9494039691, -42.2077811536 -16.9437156408, -42.2004011654 -16.9449032859, -42.1999246722 -16.9331918646, -42.1836438916 -16.9395749976, -42.1813131562 -16.9365190164, -42.1841654555 -16.9316478922, -42.1785916648 -16.9321047003, -42.1772011973 -16.9360918978, -42.1690907777 -16.9296037779, -42.1664216748 -16.9339087385, -42.1657280958 -16.9279069753, -42.168338632 -16.9221782108, -42.162668656 -16.9096678565, -42.1574552308 -16.9066720141, -42.1589802103 -16.9000516696, -42.1526409135 -16.9004354964, -42.1574230984 -16.8924750805, -42.1601116216 -16.8907305735, -42.1632900781 -16.8916007412, -42.1769859283 -16.8624419544, -42.1871422989 -16.8577162588, -42.1852878553 -16.8649633804, -42.1900353722 -16.8628587125, -42.1913405687 -16.850607695, -42.1798844264 -16.8399343631, -42.1602811547 -16.8219621854, -42.1389511109 -16.8123992327, -42.1375388983 -16.7920102752, -42.1417449097 -16.780608055, -42.1599562029 -16.7675243926, -42.1732598731 -16.7669585459, -42.1692282817 -16.7579330094, -42.1505620433 -16.7414627018, -42.1053089371 -16.7326115344, -42.0942798811 -16.727389407, -42.0904721471 -16.7165618591, -42.1012283175 -16.6999213312, -42.101149156 -16.6976376476, -42.0913098783 -16.6981372647, -42.0833909429 -16.6931031518, -42.076004202 -16.6965877852, -42.0722014731 -16.6934635482, -42.0411764393 -16.6293904842, -42.0530366734 -16.6084222682, -42.0528166602 -16.602663122, -42.0565113616 -16.600632508, -42.0551728109 -16.5936628989, -42.0593665611 -16.5880050301, -42.057501383 -16.5832802062, -42.0420882188 -16.5830046123, -42.0327854857 -16.5856557515, -42.0186110152 -16.5781919748, -42.0058592512 -16.5796054387))",Araçuaí,NORALDINO JUNIOR,13ª DPC/Araçuaí,4025 - Gestão das Unidades Policias,Equipamento de Informática,0.0,,3103405,Araçuaí,-16.8523,-42.0637,0,31,4067,33,America/Sao_Paulo
