,id,name,description,geometry,Parlamentar,Valor Indicado,Município Beneficiado (Padronizado),Unidade Beneficiária (Padronizado),Categoria (Padronizado),Valor total PREVISTO,Valor Total EMPENHADO,codigo_ibge,nome,latitude,longitude,capital,codigo_uf,siafi_id,ddd,fuso_horario
0,3101706,Almenara,Almenara,"POLYGON ((-40.9129242143 -15.8311197819, -40.9024715099 -15.8339823121, -40.8793656797 -15.8249138436, -40.8689524944 -15.8312142006, -40.8581541934 -15.8224522871, -40.8415283453 -15.8174672517, -40.8355097227 -15.8179104751, -40.8295019089 -15.8245630425, -40.8249514343 -15.8247508943, -40.8188665305 -15.8167902874, -40.8118202151 -15.8211147188, -40.8083910562 -15.8357827897, -40.8010859283 -15.8405928238, -40.7945598448 -15.8396010682, -40.786665332 -15.8523698981, -40.7753340335 -15.8580154311, -40.7777248158 -15.8607283046, -40.7741109127 -15.8639302894, -40.7382493666 -15.8889430716, -40.7275220185 -15.8967005832, -40.7188156213 -15.9035898802, -40.7137597008 -15.92094163, -40.7073422606 -15.9609437701, -40.7089782518 -15.9752040848, -40.6989556122 -15.9879945777, -40.701567727 -15.9951814412, -40.6943728586 -15.9938393153, -40.6864516771 -15.999288343, -40.6874760035 -16.0117948581, -40.6756714603 -16.0105922089, -40.6656476926 -15.9926714878, -40.6663942397 -15.9849094551, -40.6586513353 -15.9697044083, -40.670733253 -15.9544225171, -40.6685312694 -15.9475183224, -40.6585056384 -15.9448597894, -40.6579734695 -15.9376372303, -40.649223899 -15.9349798516, -40.6447018981 -15.9232020313, -40.6399216938 -15.92221451, -40.6101254594 -15.936830651, -40.5975420297 -15.9338138577, -40.5954905213 -15.938063969, -40.5850222025 -15.941715373, -40.5630077978 -15.9383205177, -40.5533342002 -15.9439042781, -40.5279837685 -15.9499162782, -40.5175216466 -15.9506106071, -40.5165803531 -15.9517193066, -40.5104226389 -15.9631425102, -40.4986979653 -15.973132282, -40.494504997 -15.9818477893, -40.4953947456 -16.0004208705, -40.492228831 -16.0140197194, -40.4868462679 -16.0189326464, -40.4863378606 -16.026060468, -40.4757582693 -16.0377793964, -40.4650632827 -16.0403787965, -40.4603643743 -16.0467181185, -40.4504348534 -16.0517608195, -40.4408200293 -16.0517003424, -40.4336143302 -16.0568058825, -40.4251468979 -16.0537414702, -40.4212295432 -16.0588104663, -40.4234490334 -16.067340123, -40.417839147 -16.0820951914, -40.4259217406 -16.0796568688, -40.428490918 -16.0927679942, -40.4201775658 -16.1071824238, -40.4138740626 -16.1081248226, -40.4146995165 -16.1200085658, -40.4354992234 -16.136275956, -40.4311123917 -16.1484812436, -40.4342481717 -16.1606710904, -40.4487493522 -16.159358317, -40.4530965444 -16.165284533, -40.4510875116 -16.1760548536, -40.4683686652 -16.1771016381, -40.4676168153 -16.1959272603, -40.4785081363 -16.1930390964, -40.4759748723 -16.1976841256, -40.4801147639 -16.1983843706, -40.4806084584 -16.2027089316, -40.4749517914 -16.2031185127, -40.4842738315 -16.2167930935, -40.4885621108 -16.2181965936, -40.4958936558 -16.2354781643, -40.5074773775 -16.2481918737, -40.5088909224 -16.25267389, -40.5178122378 -16.2560738731, -40.5207269641 -16.2635109003, -40.5335610598 -16.2692094407, -40.5413087757 -16.2680931048, -40.5471450371 -16.2731220047, -40.5645031935 -16.2968715138, -40.5654492031 -16.3135684555, -40.5704007663 -16.3272161698, -40.5841338752 -16.348166165, -40.6003076904 -16.3550025942, -40.6170221739 -16.3729932929, -40.613507191 -16.3797306756, -40.6166156749 -16.3989502885, -40.6240837168 -16.4052636966, -40.628529759 -16.4305467136, -40.6345639863 -16.4408862273, -40.6428685291 -16.4387201594, -40.6564763691 -16.4486722698, -40.6721693376 -16.4537819212, -40.6663683775 -16.4430428815, -40.6752561526 -16.4402702134, -40.6699187171 -16.4391880057, -40.6642797103 -16.4283454241, -40.6587011925 -16.4277667958, -40.6485675165 -16.3998305625, -40.6613964101 -16.3855472594, -40.670266944 -16.3834232145, -40.6704152916 -16.3795037962, -40.6650858885 -16.3738134688, -40.6587253744 -16.3757175146, -40.6446888241 -16.3703474292, -40.647365062 -16.3573707081, -40.6571985395 -16.35283086, -40.6638946315 -16.3355849239, -40.6696137546 -16.3346464821, -40.6704771324 -16.3211756851, -40.6836482696 -16.318779859, -40.6987584173 -16.3107075588, -40.7109811546 -16.3129681736, -40.7219130948 -16.3033747697, -40.7265021186 -16.2852827739, -40.7081469871 -16.2704793043, -40.7055395009 -16.2545075711, -40.7140331187 -16.2506369901, -40.732674406 -16.2549508145, -40.7480290566 -16.2304833217, -40.7528341343 -16.231206833, -40.758664601 -16.2378654373, -40.7639530885 -16.2445573743, -40.7610377314 -16.2635272985, -40.7642012085 -16.2696525342, -40.7728159043 -16.2730223429, -40.7769221707 -16.2742062299, -40.8124549226 -16.2459062756, -40.822805329 -16.2478840289, -40.8439493717 -16.2428328827, -40.8516723546 -16.2354953128, -40.8641694469 -16.2345514443, -40.8687885318 -16.2421590244, -40.8660115118 -16.2498413065, -40.8865275663 -16.2501222069, -40.9001422605 -16.2453315234, -40.9110874717 -16.2482990255, -40.9295320341 -16.2611726717, -40.9481061217 -16.2615038207, -40.967915985 -16.2544923935, -40.9824557579 -16.24162086, -40.9792285403 -16.2273749811, -40.9896754394 -16.2106947861, -40.9831984015 -16.2045252874, -40.9685101845 -16.1992635161, -40.9668424692 -16.1936759774, -40.9709495091 -16.191109348, -40.970672337 -16.1873302938, -40.9617333321 -16.1797059053, -40.9705360089 -16.1674038051, -40.9698265559 -16.1558212716, -40.978784687 -16.1497160902, -40.9927547586 -16.1500002746, -40.9906144779 -16.1442573149, -40.9742245149 -16.1289788755, -40.972276478 -16.1172456499, -40.9643693601 -16.1125181028, -40.9703162013 -16.085307715, -40.9572603732 -16.0961635584, -40.9428667709 -16.0991786585, -40.9366736418 -16.0942413299, -40.9293697332 -16.0774227535, -40.924012458 -16.0754442521, -40.918416965 -16.0741339434, -40.9151411784 -16.0649545756, -40.917945576 -16.0582389277, -40.9125940528 -16.0489535698, -40.9145315269 -16.0162772388, -40.9073148322 -16.0113564611, -40.9181524129 -16.0001570205, -40.917286355 -15.9788095013, -40.9261314319 -15.9717155831, -40.9626019153 -15.9565581132, -40.9700590689 -15.94238941, -40.981448921 -15.93665801, -40.9765390414 -15.9203461076, -40.9812038147 -15.9098156773, -40.9613681006 -15.8985748616, -40.9637290914 -15.886398303, -40.970145781 -15.8793964799, -40.9852310759 -15.8764186201, -41.0048667992 -15.8625210952, -41.0037027287 -15.8480929642, -41.0103212511 -15.8394094991, -41.009012396 -15.8294302891, -41.0056880338 -15.8367002557, -40.9913475593 -15.8390020777, -40.969742705 -15.8064600805, -40.9433420799 -15.8149814479, -40.9322262692 -15.8242516206, -40.9243841984 -15.8244201882, -40.9129242143 -15.8311197819))",CARLOS HENRIQUE,350000.0,Almenara,3ª DRPC/Almenara,Viatura caracterizada com cela tipo caminhonete (grande porte),350000.0,280000.0,3101706,Almenara,-16.1785,-40.6942,0,31,4033,33,America/Sao_Paulo
1,3102803,Andrelândia,Andrelândia,"POLYGON ((-44.1588524091 -21.5433079497, -44.1628579705 -21.5485646588, -44.1566694829 -21.5447253807, -44.1538337218 -21.5468506976, -44.158157596 -21.5534251739, -44.1542127496 -21.554476114, -44.1625481695 -21.5583283056, -44.1612190568 -21.5616504012, -44.1569124986 -21.5588785542, -44.15505545 -21.5624216884, -44.1633399737 -21.5754309392, -44.1668808251 -21.5887477235, -44.1634801634 -21.5896927844, -44.1641864532 -21.6021454036, -44.1606008103 -21.6069134071, -44.1668271931 -21.6161675563, -44.1632273056 -21.6153146944, -44.1601350571 -21.6223853484, -44.1549102948 -21.6224781026, -44.1555264013 -21.6316106036, -44.1418247912 -21.6449484626, -44.146379931 -21.6535792653, -44.1512136457 -21.6515959625, -44.1536306374 -21.6552436147, -44.1517750519 -21.6617956766, -44.1492781027 -21.6598087056, -44.1437153375 -21.6638058181, -44.1367283936 -21.6568279378, -44.1257748623 -21.6612090845, -44.1208003298 -21.6701544691, -44.1135711488 -21.6607869676, -44.0984431366 -21.6668633244, -44.0970998278 -21.6702682536, -44.0916297639 -21.666942119, -44.0910218591 -21.6574813675, -44.0872459354 -21.6566877752, -44.0846256615 -21.6658426698, -44.076107197 -21.6626595949, -44.0732784705 -21.6717901364, -44.0696059148 -21.6728155966, -44.0695522345 -21.6791897988, -44.0753270978 -21.6864787134, -44.0734979194 -21.6929588128, -44.0803502761 -21.6967033699, -44.0779689789 -21.7055763212, -44.0710267977 -21.7120288892, -44.0759460389 -21.7163285168, -44.0757719089 -21.7234961685, -44.0812775576 -21.7229993186, -44.0797107929 -21.7289500725, -44.0722192661 -21.7275201557, -44.0713001097 -21.7303690214, -44.0726073963 -21.7354705858, -44.0768828525 -21.7338362592, -44.0798565098 -21.7382093126, -44.0785778074 -21.7426530201, -44.0729131296 -21.743196399, -44.0684738645 -21.7498627571, -44.0771250652 -21.7578110059, -44.0791394852 -21.7735605147, -44.0840196127 -21.7749156408, -44.0750198628 -21.7849770255, -44.0767205759 -21.7963458283, -44.0895207957 -21.7918352383, -44.0914132078 -21.7968315407, -44.120683055 -21.8034719704, -44.1238106203 -21.8159748447, -44.1328557122 -21.8290475481, -44.1500476059 -21.8290809695, -44.1594317514 -21.8251507884, -44.1744287231 -21.8271519995, -44.1842156398 -21.8251981225, -44.2259668217 -21.8432245065, -44.2316238314 -21.8494370952, -44.2305461303 -21.8563248754, -44.2366922923 -21.8691168554, -44.2353582768 -21.8786868237, -44.230991939 -21.8801609697, -44.2336305867 -21.8844703912, -44.2289836321 -21.8874132454, -44.2317504894 -21.8925792397, -44.2427488439 -21.8977051346, -44.2607212488 -21.889141131, -44.268623486 -21.8925096137, -44.2881119809 -21.9139249117, -44.2858593338 -21.9284514094, -44.3189355804 -21.9248398585, -44.3272127178 -21.8702493493, -44.3498046564 -21.8688618016, -44.3648169673 -21.8613645313, -44.3827390755 -21.8736592306, -44.3963539439 -21.8657481911, -44.4006305728 -21.8669449718, -44.4069088615 -21.8687629513, -44.4130760457 -21.866147202, -44.4216879144 -21.8764411297, -44.425076555 -21.8739297592, -44.4286390466 -21.8760638842, -44.4363814535 -21.8699016416, -44.441905626 -21.8727498432, -44.443638908 -21.8654777097, -44.438070404 -21.8484151823, -44.4420297834 -21.8325831395, -44.4482991733 -21.8300374661, -44.4508970967 -21.8180321699, -44.4568875034 -21.8122119403, -44.4585298537 -21.7933995261, -44.474967311 -21.7899306892, -44.4823133338 -21.7954933422, -44.492444091 -21.7897693731, -44.4897493946 -21.7840123945, -44.4918546519 -21.7813031538, -44.4868575631 -21.7807093462, -44.4909361114 -21.7766317507, -44.5012451114 -21.7771894339, -44.4951642857 -21.7727762, -44.5009382896 -21.7692399164, -44.4964126673 -21.7687144321, -44.4930228302 -21.7625863621, -44.4833586606 -21.7709858758, -44.4692729702 -21.7692972953, -44.4889131904 -21.7602657316, -44.4828487749 -21.7548179357, -44.4703610958 -21.7571539826, -44.4694113559 -21.7497012225, -44.4656862699 -21.7492797435, -44.4703070443 -21.7463296487, -44.4642143485 -21.7404061085, -44.4664154256 -21.7363811644, -44.462910603 -21.7375145657, -44.4581833783 -21.7323116444, -44.4515509668 -21.7315928335, -44.4462269556 -21.7376109004, -44.4475448608 -21.7400964866, -44.4537710105 -21.7393896096, -44.4486357605 -21.750426078, -44.4410070933 -21.7406825005, -44.4318879758 -21.7361114732, -44.4303242788 -21.7451330367, -44.4253588306 -21.740943952, -44.4209986524 -21.7441417236, -44.418326269 -21.7389492663, -44.4251652956 -21.7392324729, -44.4288326572 -21.7299629874, -44.4263026244 -21.7288832007, -44.4315195074 -21.727738473, -44.4306831162 -21.7228468878, -44.4244647875 -21.7226049946, -44.4270512677 -21.7202576805, -44.4214933367 -21.7125689023, -44.4133008078 -21.7116497531, -44.4101347531 -21.7069387921, -44.4049885851 -21.7087146397, -44.4034215465 -21.7037125791, -44.3986952545 -21.704539664, -44.3980719429 -21.7111737344, -44.3876877916 -21.7178147422, -44.3885794521 -21.7139906912, -44.3844369362 -21.7137154488, -44.3802973349 -21.7062379679, -44.3548275718 -21.6995512703, -44.3524139233 -21.6957323472, -44.355518857 -21.6934590945, -44.3495565879 -21.6875553728, -44.3527458143 -21.6811144374, -44.3419406561 -21.6759725793, -44.3531334037 -21.671913864, -44.3557748844 -21.6570764831, -44.3668525088 -21.6587198178, -44.3685516389 -21.6647965162, -44.3799425819 -21.6586301245, -44.3725190863 -21.6494086818, -44.3831859736 -21.6469537061, -44.3857138821 -21.6418153783, -44.3824725152 -21.6402809309, -44.389750973 -21.6306953436, -44.3937973928 -21.633376055, -44.4019145141 -21.6282330672, -44.3989995224 -21.6263770297, -44.3997657215 -21.6212270046, -44.3962160796 -21.6213880955, -44.3967889299 -21.6168885785, -44.3926088498 -21.607900063, -44.3959708748 -21.601414417, -44.4027963648 -21.6006257048, -44.4047987777 -21.5973751119, -44.3971329891 -21.5872297366, -44.3864927673 -21.5863426157, -44.3855245633 -21.5871231224, -44.3711899812 -21.5975935069, -44.3585491384 -21.5962431353, -44.3483248635 -21.5899990898, -44.338326985 -21.590642927, -44.335584286 -21.5937586199, -44.3346576888 -21.598301386, -44.3315535212 -21.59556232, -44.3292203705 -21.5975876929, -44.3259629471 -21.5923460713, -44.3203545243 -21.5954539884, -44.2709641067 -21.5761984291, -44.2651301279 -21.5789704679, -44.264467955 -21.582748179, -44.2680885167 -21.5942321308, -44.2625774687 -21.5989564283, -44.260218011 -21.5953819639, -44.250797343 -21.6097775729, -44.2396073373 -21.6129437002, -44.2253255061 -21.5983968078, -44.214714647 -21.5806843581, -44.2212499797 -21.5744325721, -44.2209450895 -21.567308176, -44.219328743 -21.5722604429, -44.2106574564 -21.5765267406, -44.197890673 -21.5705571974, -44.1948536965 -21.5622404011, -44.1873271542 -21.5639388395, -44.1770250923 -21.552590887, -44.1733529493 -21.5533472748, -44.1713809011 -21.5431019932, -44.1675193641 -21.5446978753, -44.1608224821 -21.5402278345, -44.1588524091 -21.5433079497))",CRISTIANO SILVEIRA,50000.0,Andrelândia,21ª DPC/Andrelândia,Aeronaves e componentes,50000.0,29958.0,3102803,Andrelândia,-21.7411,-44.3117,0,31,4055,35,America/Sao_Paulo
2,3105608,Barbacena,Barbacena,"POLYGON ((-43.9192977962 -21.1236366916, -43.9191316263 -21.1273413806, -43.9098779293 -21.1247676532, -43.8961584236 -21.1281447894, -43.9043009482 -21.1463076437, -43.8943859338 -21.13750545, -43.8861066157 -21.1424965312, -43.884133351 -21.1390435756, -43.8767962067 -21.1390006187, -43.8781047924 -21.1365047875, -43.8727689817 -21.1314506728, -43.8569401283 -21.139202748, -43.8573340052 -21.1447532323, -43.8479375445 -21.1512568804, -43.8445532984 -21.1494627878, -43.8371938834 -21.1505593529, -43.8305491547 -21.1462166548, -43.82874214 -21.1507203321, -43.820499475 -21.1497390421, -43.81346636 -21.1543184365, -43.8022438199 -21.1497883641, -43.7934585683 -21.1537188444, -43.7904990419 -21.1541718643, -43.7859405694 -21.1547955345, -43.7752555112 -21.1669289595, -43.7630796393 -21.1672335552, -43.7606946838 -21.1723358422, -43.7554466534 -21.1728735067, -43.7451285081 -21.1740937455, -43.7404042529 -21.1766946017, -43.7360242861 -21.1751031347, -43.7284036297 -21.1838597292, -43.7159715305 -21.1890324258, -43.7106329379 -21.1867133092, -43.7086286805 -21.1815520824, -43.7023664551 -21.1846579865, -43.694068646 -21.1831903703, -43.6729796032 -21.1697588624, -43.6722932358 -21.1661728539, -43.6626234734 -21.1650908749, -43.6587131178 -21.1592445547, -43.6545419742 -21.1609747671, -43.6506334331 -21.1564260122, -43.6426640737 -21.1556787381, -43.6320779175 -21.1343602532, -43.6258111478 -21.1359221803, -43.6115172701 -21.1286400252, -43.6067981534 -21.129376816, -43.6057048075 -21.1480462708, -43.6004377645 -21.1516010911, -43.600574009 -21.1630908772, -43.5995275148 -21.16533831, -43.5993536114 -21.166529621, -43.5959691739 -21.1929658559, -43.6026262634 -21.2064768468, -43.5993855788 -21.2072738664, -43.5985327845 -21.2144502415, -43.608810059 -21.2233285593, -43.6077715363 -21.2464247583, -43.6028174888 -21.2537906893, -43.5988756037 -21.2622860376, -43.5943399798 -21.2714489619, -43.598208655 -21.2827106595, -43.5927762134 -21.289488054, -43.5899514951 -21.3052488542, -43.5802984645 -21.3188734853, -43.5886302627 -21.3278799314, -43.5914381066 -21.3366370471, -43.5986850876 -21.3367141145, -43.6035790094 -21.332080394, -43.6092397091 -21.3366724489, -43.6127420732 -21.3454614036, -43.6211596719 -21.3523097106, -43.6214699609 -21.3615635142, -43.6290781615 -21.3670087883, -43.6304146581 -21.3753420112, -43.6355352241 -21.3693130746, -43.645803565 -21.3680147255, -43.6565225593 -21.3516202093, -43.6651258084 -21.3480003939, -43.6771145653 -21.3502266341, -43.6815730616 -21.3410110932, -43.6868603943 -21.3379910551, -43.6871512915 -21.3330947172, -43.6953162095 -21.3217056687, -43.7028734975 -21.3157215872, -43.7083201178 -21.3067945105, -43.7388812171 -21.2955231772, -43.7430333214 -21.2864268892, -43.7459788939 -21.2861622209, -43.7502528322 -21.2827042194, -43.7575238843 -21.2897062054, -43.7548178633 -21.2898729842, -43.7649084941 -21.2957553753, -43.7751035731 -21.298772076, -43.7816030693 -21.2950547931, -43.7858801754 -21.2869361766, -43.7826631864 -21.2815865405, -43.7864396915 -21.2794570297, -43.7913253691 -21.2819419669, -43.7917346601 -21.2765149057, -43.7980165265 -21.2813988458, -43.8106327651 -21.2764844638, -43.8145749931 -21.2778358431, -43.8158041544 -21.279100142, -43.8203100451 -21.2801512099, -43.823184323 -21.2816154566, -43.8233950349 -21.2789033932, -43.8274723481 -21.2782708796, -43.8274074404 -21.2698073498, -43.8387221268 -21.2711941411, -43.8427965204 -21.2745258159, -43.8398515017 -21.2790213814, -43.8421955956 -21.2850676471, -43.8511649609 -21.2893649769, -43.8564314839 -21.2864982925, -43.8630223475 -21.2964899726, -43.8683209916 -21.2957962045, -43.8785599713 -21.3039537799, -43.8790315425 -21.3084291195, -43.8861008093 -21.3226993197, -43.8801659388 -21.3301100427, -43.8847641975 -21.3323915032, -43.8853006071 -21.3377699316, -43.8802932545 -21.3531598438, -43.9167486583 -21.3709720854, -43.934189691 -21.3735985383, -43.9459387269 -21.37165194, -43.9586583655 -21.3755120272, -43.9655811281 -21.3708263378, -43.9760195641 -21.3731885602, -43.9805464459 -21.3660708231, -43.9897069782 -21.367624462, -43.9940166106 -21.3598002608, -44.0060027092 -21.3633841414, -44.0177665484 -21.3543270142, -44.0145742336 -21.3450294948, -44.0252473324 -21.3412125441, -44.0190756163 -21.3315902964, -44.0196888421 -21.3237014201, -44.0145758733 -21.3205461178, -44.0180980122 -21.315867281, -44.0099682777 -21.3130503594, -44.0107997261 -21.310365305, -44.0084395095 -21.3118058376, -44.0112955259 -21.3071782623, -44.0029718992 -21.302118865, -44.0019960107 -21.3074818179, -43.9973441628 -21.3076355107, -43.9963836825 -21.3015426798, -43.9880006416 -21.295950643, -43.9968673761 -21.2925312243, -43.9967989815 -21.2869043195, -44.0079978404 -21.2896798155, -44.0065513856 -21.2861708082, -44.0128849139 -21.2809288597, -44.0093581147 -21.2794369813, -44.0112991525 -21.2743206572, -44.0203278617 -21.2734525619, -44.0094926182 -21.2716310337, -44.0140570144 -21.2670184203, -44.0062470076 -21.2617417316, -44.0101855579 -21.2590269757, -44.0152389819 -21.2629185433, -44.0184443073 -21.260421423, -44.0209716613 -21.2622385628, -44.0284981327 -21.2563892277, -44.0290204766 -21.2535197143, -44.021101788 -21.2539990072, -44.022909209 -21.2419572206, -44.0016645782 -21.2214797901, -43.9987653523 -21.2298130928, -43.9896882486 -21.2289660398, -43.9823036627 -21.221291351, -43.9728257406 -21.2181795045, -43.9549711883 -21.2006837838, -43.9489922182 -21.2190679778, -43.944023193 -21.2214982819, -43.9433284163 -21.2152494831, -43.9381075873 -21.2124356574, -43.9335504016 -21.2171392471, -43.9333046564 -21.2231200183, -43.9194515732 -21.2229586505, -43.914853897 -21.224412434, -43.9127390722 -21.2180881384, -43.9122976316 -21.2176013423, -43.9101454109 -21.2137205373, -43.9024434917 -21.2112210105, -43.9020247358 -21.2038157156, -43.8970593871 -21.1999812913, -43.896526634 -21.1876603909, -43.9038217533 -21.1835266181, -43.9141072058 -21.1810606889, -43.9158557312 -21.1698872664, -43.9246667629 -21.1688853779, -43.9263040193 -21.1498330525, -43.930466044 -21.1484025805, -43.9297493296 -21.1368863971, -43.9338541873 -21.1354952173, -43.9417767713 -21.1218463729, -43.9312944247 -21.1264415497, -43.9281900363 -21.1184024899, -43.9192977962 -21.1236366916))",DOORGAL ANDRADA,240000.0,Barbacena,"13º Departamento de Polícia Civil de Barbacena
",Viatura descaracterizada básica,95000.0,95000.0,3105608,Barbacena,-21.2214,-43.7703,0,31,4111,32,America/Sao_Paulo
3,3105608,Barbacena,Barbacena,"POLYGON ((-43.9192977962 -21.1236366916, -43.9191316263 -21.1273413806, -43.9098779293 -21.1247676532, -43.8961584236 -21.1281447894, -43.9043009482 -21.1463076437, -43.8943859338 -21.13750545, -43.8861066157 -21.1424965312, -43.884133351 -21.1390435756, -43.8767962067 -21.1390006187, -43.8781047924 -21.1365047875, -43.8727689817 -21.1314506728, -43.8569401283 -21.139202748, -43.8573340052 -21.1447532323, -43.8479375445 -21.1512568804, -43.8445532984 -21.1494627878, -43.8371938834 -21.1505593529, -43.8305491547 -21.1462166548, -43.82874214 -21.1507203321, -43.820499475 -21.1497390421, -43.81346636 -21.1543184365, -43.8022438199 -21.1497883641, -43.7934585683 -21.1537188444, -43.7904990419 -21.1541718643, -43.7859405694 -21.1547955345, -43.7752555112 -21.1669289595, -43.7630796393 -21.1672335552, -43.7606946838 -21.1723358422, -43.7554466534 -21.1728735067, -43.7451285081 -21.1740937455, -43.7404042529 -21.1766946017, -43.7360242861 -21.1751031347, -43.7284036297 -21.1838597292, -43.7159715305 -21.1890324258, -43.7106329379 -21.1867133092, -43.7086286805 -21.1815520824, -43.7023664551 -21.1846579865, -43.694068646 -21.1831903703, -43.6729796032 -21.1697588624, -43.6722932358 -21.1661728539, -43.6626234734 -21.1650908749, -43.6587131178 -21.1592445547, -43.6545419742 -21.1609747671, -43.6506334331 -21.1564260122, -43.6426640737 -21.1556787381, -43.6320779175 -21.1343602532, -43.6258111478 -21.1359221803, -43.6115172701 -21.1286400252, -43.6067981534 -21.129376816, -43.6057048075 -21.1480462708, -43.6004377645 -21.1516010911, -43.600574009 -21.1630908772, -43.5995275148 -21.16533831, -43.5993536114 -21.166529621, -43.5959691739 -21.1929658559, -43.6026262634 -21.2064768468, -43.5993855788 -21.2072738664, -43.5985327845 -21.2144502415, -43.608810059 -21.2233285593, -43.6077715363 -21.2464247583, -43.6028174888 -21.2537906893, -43.5988756037 -21.2622860376, -43.5943399798 -21.2714489619, -43.598208655 -21.2827106595, -43.5927762134 -21.289488054, -43.5899514951 -21.3052488542, -43.5802984645 -21.3188734853, -43.5886302627 -21.3278799314, -43.5914381066 -21.3366370471, -43.5986850876 -21.3367141145, -43.6035790094 -21.332080394, -43.6092397091 -21.3366724489, -43.6127420732 -21.3454614036, -43.6211596719 -21.3523097106, -43.6214699609 -21.3615635142, -43.6290781615 -21.3670087883, -43.6304146581 -21.3753420112, -43.6355352241 -21.3693130746, -43.645803565 -21.3680147255, -43.6565225593 -21.3516202093, -43.6651258084 -21.3480003939, -43.6771145653 -21.3502266341, -43.6815730616 -21.3410110932, -43.6868603943 -21.3379910551, -43.6871512915 -21.3330947172, -43.6953162095 -21.3217056687, -43.7028734975 -21.3157215872, -43.7083201178 -21.3067945105, -43.7388812171 -21.2955231772, -43.7430333214 -21.2864268892, -43.7459788939 -21.2861622209, -43.7502528322 -21.2827042194, -43.7575238843 -21.2897062054, -43.7548178633 -21.2898729842, -43.7649084941 -21.2957553753, -43.7751035731 -21.298772076, -43.7816030693 -21.2950547931, -43.7858801754 -21.2869361766, -43.7826631864 -21.2815865405, -43.7864396915 -21.2794570297, -43.7913253691 -21.2819419669, -43.7917346601 -21.2765149057, -43.7980165265 -21.2813988458, -43.8106327651 -21.2764844638, -43.8145749931 -21.2778358431, -43.8158041544 -21.279100142, -43.8203100451 -21.2801512099, -43.823184323 -21.2816154566, -43.8233950349 -21.2789033932, -43.8274723481 -21.2782708796, -43.8274074404 -21.2698073498, -43.8387221268 -21.2711941411, -43.8427965204 -21.2745258159, -43.8398515017 -21.2790213814, -43.8421955956 -21.2850676471, -43.8511649609 -21.2893649769, -43.8564314839 -21.2864982925, -43.8630223475 -21.2964899726, -43.8683209916 -21.2957962045, -43.8785599713 -21.3039537799, -43.8790315425 -21.3084291195, -43.8861008093 -21.3226993197, -43.8801659388 -21.3301100427, -43.8847641975 -21.3323915032, -43.8853006071 -21.3377699316, -43.8802932545 -21.3531598438, -43.9167486583 -21.3709720854, -43.934189691 -21.3735985383, -43.9459387269 -21.37165194, -43.9586583655 -21.3755120272, -43.9655811281 -21.3708263378, -43.9760195641 -21.3731885602, -43.9805464459 -21.3660708231, -43.9897069782 -21.367624462, -43.9940166106 -21.3598002608, -44.0060027092 -21.3633841414, -44.0177665484 -21.3543270142, -44.0145742336 -21.3450294948, -44.0252473324 -21.3412125441, -44.0190756163 -21.3315902964, -44.0196888421 -21.3237014201, -44.0145758733 -21.3205461178, -44.0180980122 -21.315867281, -44.0099682777 -21.3130503594, -44.0107997261 -21.310365305, -44.0084395095 -21.3118058376, -44.0112955259 -21.3071782623, -44.0029718992 -21.302118865, -44.0019960107 -21.3074818179, -43.9973441628 -21.3076355107, -43.9963836825 -21.3015426798, -43.9880006416 -21.295950643, -43.9968673761 -21.2925312243, -43.9967989815 -21.2869043195, -44.0079978404 -21.2896798155, -44.0065513856 -21.2861708082, -44.0128849139 -21.2809288597, -44.0093581147 -21.2794369813, -44.0112991525 -21.2743206572, -44.0203278617 -21.2734525619, -44.0094926182 -21.2716310337, -44.0140570144 -21.2670184203, -44.0062470076 -21.2617417316, -44.0101855579 -21.2590269757, -44.0152389819 -21.2629185433, -44.0184443073 -21.260421423, -44.0209716613 -21.2622385628, -44.0284981327 -21.2563892277, -44.0290204766 -21.2535197143, -44.021101788 -21.2539990072, -44.022909209 -21.2419572206, -44.0016645782 -21.2214797901, -43.9987653523 -21.2298130928, -43.9896882486 -21.2289660398, -43.9823036627 -21.221291351, -43.9728257406 -21.2181795045, -43.9549711883 -21.2006837838, -43.9489922182 -21.2190679778, -43.944023193 -21.2214982819, -43.9433284163 -21.2152494831, -43.9381075873 -21.2124356574, -43.9335504016 -21.2171392471, -43.9333046564 -21.2231200183, -43.9194515732 -21.2229586505, -43.914853897 -21.224412434, -43.9127390722 -21.2180881384, -43.9122976316 -21.2176013423, -43.9101454109 -21.2137205373, -43.9024434917 -21.2112210105, -43.9020247358 -21.2038157156, -43.8970593871 -21.1999812913, -43.896526634 -21.1876603909, -43.9038217533 -21.1835266181, -43.9141072058 -21.1810606889, -43.9158557312 -21.1698872664, -43.9246667629 -21.1688853779, -43.9263040193 -21.1498330525, -43.930466044 -21.1484025805, -43.9297493296 -21.1368863971, -43.9338541873 -21.1354952173, -43.9417767713 -21.1218463729, -43.9312944247 -21.1264415497, -43.9281900363 -21.1184024899, -43.9192977962 -21.1236366916))",DOORGAL ANDRADA,,Barbacena,1ª DRPC/Barbacena,Pistola 9mm,120000.0,118524.0,3105608,Barbacena,-21.2214,-43.7703,0,31,4111,32,America/Sao_Paulo
